kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,activity,label
0.7910296,0.49269062,0.7879236,0.4766822,0.7877482,0.47901917,0.7454771,0.4699846,0.7635378,0.48381045,0.6897572,0.53278464,0.7393222,0.55826885,0.6846861,0.6492866,0.743038,0.69495124,0.7243664,0.73215157,0.78024244,0.7955301,0.6359064,0.7231347,0.66735554,0.7379307,0.69804615,0.84577703,0.7274101,0.86330444,0.70366234,0.97329766,0.7055412,0.9978731,Subject1_Activity5_5,0
0.7878406,0.49719566,0.7851357,0.4803604,0.7836143,0.48475415,0.74487394,0.4733514,0.7599713,0.49120995,0.6924247,0.53987557,0.7381941,0.56796885,0.69225013,0.6455253,0.7453245,0.6993637,0.73426706,0.72140723,0.7803239,0.79553515,0.6294775,0.731137,0.6615441,0.74544495,0.69731236,0.8526906,0.7395718,0.8716405,0.69029874,0.96697235,0.71611404,0.99893916,Subject1_Activity5_5,0
0.7842393,0.516611,0.7807081,0.50027037,0.77966195,0.50545394,0.740881,0.4939257,0.7544712,0.51316524,0.69094706,0.5597892,0.7323032,0.58810717,0.70058066,0.65747494,0.74785656,0.7137507,0.7431868,0.7362011,0.7848124,0.8060097,0.6225389,0.73867315,0.65137285,0.75327814,0.7022254,0.8512734,0.74100375,0.87190276,0.69268006,0.96601665,0.71581596,1.0,Subject1_Activity5_5,0
0.77475613,0.53929377,0.77072185,0.52249813,0.77046204,0.52801913,0.7292397,0.5140449,0.74512726,0.5337984,0.6764849,0.57794905,0.72435206,0.605912,0.6933881,0.679353,0.7504446,0.73180276,0.7388095,0.75729436,0.78978676,0.82524586,0.60452974,0.75172293,0.6372972,0.7666197,0.69578433,0.8544198,0.7356291,0.8748303,0.6937527,0.96832514,0.71490544,1.0,Subject1_Activity5_5,0
0.76918644,0.5537013,0.76505286,0.5368133,0.7657524,0.5419734,0.72304666,0.5264334,0.74262923,0.5458016,0.6684453,0.58752275,0.7210143,0.6170399,0.68051714,0.68632144,0.74692,0.7409929,0.7301286,0.76287496,0.790975,0.83154017,0.5964899,0.7611031,0.6315671,0.777613,0.6996347,0.8512411,0.73572797,0.8737972,0.69556975,0.96721596,0.7105858,1.0,Subject1_Activity5_5,0
0.7645604,0.568053,0.76114684,0.5507421,0.75890666,0.55526984,0.72169834,0.53948486,0.7328083,0.5581415,0.665373,0.5978626,0.714163,0.6300091,0.6801296,0.70340544,0.7455253,0.76322013,0.73108023,0.7800129,0.7898534,0.83553475,0.60000926,0.7850381,0.6281272,0.8047925,0.70697224,0.85076594,0.72856385,0.87663704,0.70849866,0.96921635,0.69823897,1.0,Subject1_Activity5_5,0
0.74923164,0.5950033,0.74578613,0.5780009,0.74405044,0.5823048,0.70589775,0.568114,0.7188642,0.58546185,0.65158165,0.62415004,0.69957966,0.6567675,0.6722051,0.7252421,0.7445246,0.78659874,0.72575086,0.7939267,0.798026,0.85721076,0.5878412,0.8043979,0.61617446,0.82548153,0.7096066,0.84916586,0.7334304,0.8757491,0.70432764,0.9622349,0.70551604,0.99480665,Subject1_Activity5_5,0
0.7186131,0.63404953,0.7138254,0.6203752,0.7146962,0.62329966,0.6751799,0.6205194,0.69296336,0.6326378,0.6302337,0.6752584,0.67410296,0.6994603,0.6872412,0.74327606,0.7255648,0.81103235,0.7486624,0.76371664,0.7920734,0.8901409,0.557054,0.8467103,0.58714116,0.86356664,0.6934113,0.8474432,0.7318339,0.86522543,0.68031496,0.9695885,0.7042038,0.9970493,Subject1_Activity5_5,0
0.70594305,0.64880896,0.7022946,0.63649994,0.70070475,0.63802314,0.67015177,0.6401035,0.6784541,0.64874524,0.62843055,0.6971639,0.66098136,0.7196246,0.69234556,0.754242,0.71824557,0.8263072,0.75251347,0.765665,0.7867436,0.90096945,0.55955726,0.8677331,0.5814287,0.88409376,0.69114864,0.85880435,0.7213742,0.8749062,0.68570566,0.9699855,0.70350224,0.99284965,Subject1_Activity5_5,0
0.6742438,0.68265855,0.66651064,0.67263454,0.6711047,0.67283845,0.62518907,0.67762107,0.6482103,0.6831977,0.5911225,0.7298546,0.6287041,0.751674,0.66998786,0.75563574,0.7032826,0.8331629,0.7298156,0.75258917,0.7888195,0.89629173,0.5543993,0.9025713,0.5806921,0.91999304,0.65937847,0.8617728,0.7019553,0.8756943,0.690398,0.9670646,0.7419134,0.9837316,Subject1_Activity5_5,0
0.657355,0.70546794,0.65252554,0.6950152,0.6518733,0.69598365,0.6197308,0.6999712,0.62615323,0.70726275,0.5861362,0.7475349,0.606399,0.77442074,0.6622645,0.78193045,0.6927578,0.85731643,0.72518426,0.7812416,0.7747261,0.87067455,0.5539424,0.9258905,0.5639593,0.9471642,0.68615144,0.8698356,0.70402986,0.8908725,0.7099618,0.9723645,0.72568446,0.98725337,Subject1_Activity5_5,0
0.63765925,0.72700864,0.630561,0.7168051,0.6325612,0.7159739,0.5935795,0.7223518,0.6058295,0.72552294,0.5631201,0.77526397,0.5953083,0.7969557,0.643271,0.7858063,0.6918157,0.85909104,0.7020398,0.7648922,0.7666256,0.8649084,0.5501594,0.95839334,0.56702524,0.9764608,0.6705281,0.88624877,0.6919889,0.9007858,0.6975805,0.9698707,0.71603185,0.97696215,Subject1_Activity5_5,0
0.5865138,0.75343066,0.57903266,0.74451333,0.5785671,0.7465589,0.5454794,0.75258136,0.5514016,0.7652729,0.51983017,0.7971431,0.54952365,0.8382055,0.59099483,0.7935124,0.6293033,0.8996584,0.65823656,0.7727176,0.7073681,0.8883324,0.5324573,0.9476584,0.5492076,0.976404,0.6494939,0.882908,0.67409235,0.9120022,0.6780184,0.9495269,0.69655573,0.97009176,Subject1_Activity5_5,1
0.5349383,0.7619444,0.5289721,0.75314534,0.5255546,0.7581425,0.5031659,0.7619092,0.49763727,0.78143483,0.4858075,0.7991005,0.49579525,0.85532033,0.5527987,0.8021756,0.56614447,0.92625177,0.6023429,0.7921744,0.6399682,0.9230979,0.52414495,0.91806567,0.5304744,0.9532132,0.6113145,0.83443725,0.6158694,0.8690528,0.67626286,0.92028385,0.68750465,0.94389695,Subject1_Activity5_5,1
0.48092672,0.7770056,0.47326645,0.7673134,0.4692591,0.77314705,0.45222816,0.7758622,0.44019184,0.79565525,0.45498872,0.8050921,0.44788608,0.86752594,0.52789,0.8215986,0.52190155,0.9579755,0.55314016,0.81111854,0.5929737,0.93619376,0.53861517,0.9067494,0.5335672,0.94687814,0.6181663,0.8089402,0.61602557,0.84865284,0.6857446,0.9186316,0.69339836,0.940055,Subject1_Activity5_5,1
0.451881,0.7823713,0.44312644,0.7749201,0.4384718,0.7810163,0.4279773,0.791476,0.4147986,0.8138795,0.44286257,0.820135,0.4337019,0.8810058,0.51338613,0.8305415,0.4977687,0.96458095,0.53675556,0.81530607,0.57398057,0.96369886,0.5348545,0.8976935,0.52890325,0.93857276,0.6307874,0.79458904,0.6330195,0.8337783,0.6827369,0.9189566,0.6858934,0.9463962,Subject1_Activity5_5,1
0.40970778,0.8167878,0.4037478,0.8072707,0.40066218,0.8146234,0.39046943,0.8135233,0.38315144,0.8342906,0.40110168,0.824008,0.39640257,0.89110035,0.47836018,0.8228616,0.46478787,0.97205776,0.5210528,0.803606,0.5545653,0.9383954,0.5156849,0.88861805,0.5112695,0.93512,0.6056266,0.7843743,0.60373497,0.8316592,0.69527096,0.8986584,0.694519,0.92684263,Subject1_Activity5_5,1
0.37192628,0.83001614,0.36753955,0.821446,0.36069146,0.8344259,0.36635587,0.8379112,0.35327607,0.87329215,0.38815162,0.849129,0.39970252,0.93185663,0.44925377,0.8112533,0.4743905,0.98089784,0.50461596,0.8091838,0.5466179,0.9519278,0.5149874,0.8774191,0.52067226,0.9285578,0.6219631,0.80711925,0.6322166,0.8653285,0.69786066,0.872948,0.70194626,0.9240723,Subject1_Activity5_5,1
0.3414392,0.8660271,0.3366105,0.8588425,0.32947704,0.86854464,0.3369477,0.8751995,0.32079768,0.9005629,0.35789397,0.8757436,0.38273054,0.94451547,0.4079965,0.83133376,0.4511775,0.9775116,0.4653704,0.790229,0.5110694,0.9475859,0.5286748,0.88383883,0.5425977,0.93422,0.6477818,0.8007161,0.6710992,0.85158306,0.7069966,0.84486365,0.7126967,0.88955253,Subject1_Activity5_5,1
0.32625133,0.8900845,0.32364187,0.8810763,0.31643182,0.8934174,0.32939363,0.8926988,0.31594324,0.92256033,0.34819442,0.89263386,0.37205175,0.96141106,0.38893905,0.83390576,0.43396863,0.9779065,0.44920245,0.78394616,0.49812323,0.942769,0.48791414,0.90625745,0.49981046,0.9520658,0.5818184,0.83520246,0.6005697,0.88607556,0.6329631,0.8349211,0.63397926,0.88698334,Subject1_Activity5_5,1
0.31025177,0.902356,0.30662656,0.89634836,0.3030789,0.906347,0.30953318,0.909773,0.3010758,0.935505,0.34021574,0.90437156,0.35413298,0.9718296,0.3733627,0.8601073,0.41366717,0.9985182,0.43447548,0.7918802,0.46937916,0.9176298,0.5185601,0.8972978,0.52286524,0.94599336,0.6229713,0.81625944,0.6332426,0.8684155,0.6875904,0.834283,0.6879969,0.87920755,Subject1_Activity5_5,1
0.29758963,0.9061432,0.29774603,0.89769894,0.2908773,0.91065806,0.31028095,0.90727615,0.2929555,0.93819064,0.33931372,0.8988954,0.35021815,0.97613597,0.35626227,0.86030626,0.39963102,1.0,0.420706,0.79041636,0.46604,0.9045524,0.53222746,0.89147997,0.53383505,0.9449116,0.62579983,0.8218631,0.63938516,0.8815474,0.70387745,0.8090049,0.7040621,0.8599409,Subject1_Activity5_5,1
0.27311474,0.9125758,0.2694939,0.90160996,0.26383328,0.9200291,0.28535762,0.91210926,0.2685907,0.95268476,0.3284637,0.9050836,0.33830103,0.9859728,0.3610763,0.8512392,0.40090132,0.993618,0.41293383,0.78767145,0.44956437,0.9008393,0.52596384,0.8943929,0.52934206,0.94762945,0.5951862,0.7756378,0.6048055,0.84014285,0.6821244,0.7799356,0.6862923,0.84714085,Subject1_Activity5_5,1
0.28059062,0.91409034,0.2749404,0.9120578,0.2774255,0.92235434,0.2835304,0.9145785,0.27943274,0.94288164,0.31305394,0.9036455,0.3267872,0.9691627,0.35820386,0.8576723,0.38053572,0.979879,0.3958443,0.7906738,0.45369872,0.87031037,0.48751792,0.89716065,0.48876858,0.9435226,0.56331414,0.8072121,0.57646954,0.85499066,0.65898174,0.75516766,0.65494365,0.78336936,Subject1_Activity5_5,1
0.27985868,0.91180116,0.27447638,0.90744066,0.276073,0.9197044,0.28673264,0.9076902,0.27962592,0.9397946,0.31665474,0.9088111,0.32097012,0.9732259,0.35815832,0.87170225,0.37861565,0.988276,0.38840526,0.7904552,0.4570658,0.87648994,0.46934086,0.92238575,0.4642589,0.96650565,0.5380207,0.8066187,0.5437944,0.8543166,0.6284527,0.7360258,0.6253062,0.7710327,Subject1_Activity5_5,1
0.30233124,0.9125787,0.29434082,0.9086153,0.29969266,0.9181064,0.29788637,0.90825874,0.3016681,0.9366083,0.3247834,0.91892093,0.34307507,0.97486067,0.38665324,0.8677369,0.38806787,0.9670486,0.4456361,0.80068976,0.43599638,0.88777333,0.49196538,0.9486547,0.4956913,0.9918489,0.56967795,0.82382476,0.586688,0.86601305,0.66310835,0.7570758,0.6684433,0.7830873,Subject1_Activity5_5,1
0.3027502,0.9118896,0.29461792,0.9069289,0.30020216,0.91876346,0.3006484,0.90570253,0.30358237,0.9378309,0.3354709,0.91101116,0.33924723,0.9799657,0.43770853,0.85486835,0.37717313,0.9850715,0.54677826,0.78240997,0.4206558,0.90804666,0.49904504,0.9483079,0.4962433,0.9989689,0.58660835,0.8209631,0.59873414,0.8737652,0.68647766,0.75988406,0.68420714,0.79636174,Subject1_Activity5_5,1
0.2740998,0.9150886,0.2718967,0.905406,0.26592278,0.92238665,0.28752318,0.9096497,0.2694944,0.94668674,0.3174947,0.9005533,0.3307159,0.97510266,0.36119226,0.86200076,0.4051169,0.9957768,0.39557177,0.82960576,0.46563545,0.95150656,0.4827455,0.8964033,0.48787138,0.94664675,0.57977855,0.8141792,0.59737104,0.8702383,0.68255717,0.7909778,0.6919969,0.8477952,Subject1_Activity5_5,1
0.2938834,0.912052,0.2908375,0.9058434,0.2909955,0.9170017,0.29908824,0.90324074,0.29743204,0.92994946,0.3380228,0.8909067,0.33547363,0.9433701,0.37945738,0.8754745,0.36425036,0.958343,0.39442962,0.8520939,0.37218854,0.87609947,0.51131546,0.90517,0.5029295,0.9466059,0.60001105,0.85859835,0.6099824,0.9031462,0.72078747,0.84281343,0.7175496,0.8752587,Subject1_Activity5_5,1
0.29135147,0.91690433,0.28926182,0.9119027,0.287901,0.9160114,0.2910914,0.90853274,0.28459102,0.9189179,0.31444773,0.8936936,0.30807748,0.9220733,0.35212603,0.8736119,0.33230844,0.9245754,0.39568868,0.84624386,0.3731268,0.8608814,0.48521024,0.9088433,0.4737079,0.9453473,0.6143897,0.9023039,0.62107354,0.93399495,0.6968366,0.88492894,0.6923835,0.9017947,Subject1_Activity5_5,1
0.3012818,0.92210734,0.2997284,0.9141541,0.29818797,0.9215986,0.30318418,0.9055974,0.29879805,0.9235671,0.33230105,0.88905865,0.32536626,0.92175484,0.37466565,0.8821355,0.35539624,0.9322154,0.4067938,0.85234314,0.38245937,0.8599956,0.48599574,0.89231217,0.4753283,0.928209,0.6244456,0.88057774,0.62634337,0.9139061,0.7264065,0.88502014,0.7215492,0.91085565,Subject1_Activity5_5,1
0.29151747,0.91970235,0.29368433,0.91266155,0.2887981,0.91644275,0.3024958,0.90853786,0.28871942,0.9188218,0.3341326,0.896365,0.31298956,0.9208783,0.3822076,0.89213514,0.34317484,0.9375345,0.41972324,0.8469833,0.36908492,0.8794263,0.4978604,0.8993122,0.4777108,0.9320613,0.63950115,0.89015317,0.63533485,0.9127777,0.74874544,0.9042839,0.7451774,0.9142715,Subject1_Activity5_5,1
0.2969358,0.9200207,0.2947364,0.9090844,0.28803992,0.92104846,0.30778155,0.9043731,0.28319728,0.93111,0.3579752,0.8980455,0.32547483,0.9462976,0.41803214,0.8721199,0.3569305,0.9436901,0.44774586,0.8396846,0.36983728,0.89508814,0.54903644,0.91086227,0.5244973,0.9566795,0.67627543,0.8821562,0.66963106,0.92898506,0.79151267,0.9063588,0.79179174,0.95299655,Subject1_Activity5_5,1
0.29719025,0.92735535,0.30054566,0.91631573,0.29125246,0.9236744,0.3195885,0.90756285,0.28710523,0.92187256,0.3575821,0.8951522,0.3130932,0.9318596,0.4118018,0.87688637,0.32945475,0.9440926,0.4561696,0.8476324,0.34685808,0.9224366,0.52121896,0.9006181,0.4902219,0.9383187,0.6275436,0.8946683,0.6133396,0.92822576,0.7447584,0.9086847,0.74162227,0.937912,Subject1_Activity5_5,1
0.3134052,0.93915623,0.3133984,0.92769736,0.30435726,0.93775743,0.32204133,0.91487414,0.2978916,0.9398778,0.36904827,0.89463353,0.33179814,0.92912716,0.42935967,0.87335837,0.37189743,0.92330253,0.46498975,0.85106224,0.40518013,0.8875356,0.5210681,0.8779169,0.49170676,0.91147804,0.61774224,0.88477564,0.6050215,0.91740155,0.70968753,0.8945385,0.7051647,0.93145454,Subject1_Activity5_5,1
0.30825904,0.93830615,0.30858698,0.92520475,0.29682904,0.93760026,0.32151517,0.9121365,0.28939363,0.94221747,0.37318614,0.8956787,0.33371428,0.93435067,0.43809828,0.87481713,0.37501493,0.9279114,0.46976677,0.8601091,0.3977743,0.9063204,0.5300966,0.8920712,0.49933144,0.9268359,0.6294333,0.8953061,0.61880386,0.92937875,0.71298426,0.8968209,0.7074612,0.93889844,Subject1_Activity5_5,1
0.30677843,0.93775696,0.30910227,0.92601025,0.29780236,0.93514276,0.32236746,0.91207904,0.29021913,0.9357761,0.36619672,0.8934911,0.3259502,0.925585,0.42698023,0.87563473,0.36309806,0.9215319,0.4690999,0.8550233,0.40076074,0.89259934,0.5182581,0.89131784,0.48598766,0.92351186,0.61199486,0.8910023,0.60202426,0.9198113,0.70823735,0.8996476,0.7033271,0.93071026,Subject1_Activity5_5,1
0.30988136,0.9385811,0.3110748,0.92753106,0.3003727,0.9368696,0.32167324,0.9180951,0.29341888,0.9412475,0.36733603,0.9039056,0.33175,0.932462,0.42669263,0.88535154,0.36847326,0.9259223,0.47120783,0.8555259,0.4028247,0.8931707,0.5198648,0.89052445,0.49144074,0.9224243,0.62892735,0.8897049,0.6196073,0.9192978,0.7141101,0.89228755,0.7080179,0.92951185,Subject1_Activity5_5,1
0.30019924,0.9284524,0.30508223,0.92070013,0.29695225,0.92338395,0.31721687,0.9133852,0.2935252,0.92315197,0.3487166,0.8975041,0.31231076,0.9178306,0.40686092,0.88395756,0.34078002,0.92305434,0.47156778,0.8508446,0.4027457,0.8958342,0.49955615,0.8882422,0.4693098,0.9175541,0.5998776,0.88409257,0.590662,0.9034809,0.7116076,0.8986414,0.7083189,0.9085637,Subject1_Activity5_5,1
0.29607162,0.92577004,0.30058676,0.91936004,0.2930688,0.9203348,0.31087705,0.91512907,0.28880888,0.9211117,0.34160978,0.8993399,0.306594,0.9167014,0.40641308,0.8815824,0.3407508,0.9196296,0.47362027,0.8501039,0.40625212,0.89454454,0.4936001,0.88746744,0.4640003,0.9160958,0.6004976,0.8785707,0.59212726,0.8958069,0.7053164,0.9013899,0.7018821,0.9052784,Subject1_Activity5_5,1
0.2871187,0.9280853,0.2930242,0.9175008,0.28121373,0.9226758,0.30809566,0.90792024,0.27497378,0.92424077,0.34225017,0.8960314,0.29878408,0.92396855,0.407109,0.8821882,0.33419618,0.93015414,0.46695706,0.85352725,0.3998735,0.8964506,0.49157667,0.8990907,0.45633364,0.93098706,0.58743644,0.88118404,0.5778484,0.9053074,0.7043765,0.9038848,0.7010053,0.91933787,Subject1_Activity5_5,1
0.2966844,0.9281732,0.3001636,0.9191582,0.29079103,0.92302483,0.30999836,0.91028994,0.2832838,0.9228188,0.3462257,0.89711434,0.30702788,0.9186636,0.4123923,0.8821986,0.3433361,0.91983896,0.4623812,0.8546223,0.39754087,0.88861096,0.49632597,0.892721,0.46420953,0.9220285,0.60148144,0.884126,0.59134525,0.904393,0.70419055,0.90141916,0.6996285,0.9134022,Subject1_Activity5_5,1
0.29381412,0.9312673,0.29689103,0.92309254,0.2895513,0.9260815,0.30634946,0.9143797,0.28513718,0.92488,0.34196,0.8979104,0.30915758,0.9173885,0.40707693,0.88061035,0.34353882,0.9151331,0.4638447,0.85563433,0.40221387,0.88620573,0.49715385,0.8910428,0.46874762,0.9196006,0.59644556,0.8852496,0.58958524,0.9042755,0.7001617,0.90130264,0.6958419,0.9104162,Subject1_Activity5_5,1
0.30472466,0.93307674,0.3063937,0.92239344,0.2969253,0.93018234,0.31817234,0.91142297,0.2922921,0.9308738,0.3641425,0.89621973,0.32101327,0.9252274,0.42775774,0.87648183,0.34785601,0.92377645,0.4578808,0.85964966,0.3690536,0.9100136,0.5087656,0.8971988,0.475358,0.92851394,0.62002957,0.90039957,0.6081736,0.9267255,0.7048332,0.9060602,0.6989364,0.9328815,Subject1_Activity5_5,1
0.31231612,0.92447567,0.31307253,0.91580665,0.30598003,0.92224723,0.32288572,0.9085903,0.30125362,0.92437303,0.36515674,0.895239,0.32333362,0.9218769,0.42529556,0.88153017,0.35382852,0.92911047,0.4532015,0.85979784,0.3794852,0.9082236,0.50241697,0.89449185,0.47003603,0.92564696,0.6286778,0.90099126,0.61489725,0.927112,0.70410043,0.91184586,0.69957304,0.9354554,Subject1_Activity5_5,1
0.3100761,0.93033725,0.31058022,0.92098767,0.30306128,0.9282661,0.3204147,0.91235924,0.29840574,0.9306498,0.36771747,0.8970927,0.32400203,0.92480654,0.42800805,0.88576907,0.35181457,0.93028444,0.44788113,0.86036074,0.37271333,0.90423423,0.51437366,0.8949295,0.48063347,0.92577404,0.6248393,0.8934547,0.6103514,0.918857,0.7114227,0.9064095,0.705563,0.9300136,Subject1_Activity5_5,1
0.5109404,0.19544716,0.5086865,0.18333758,0.50922805,0.18088855,0.47902036,0.19088049,0.5134656,0.18846402,0.45877513,0.25235784,0.53252834,0.24421187,0.445515,0.3292526,0.5566835,0.31721276,0.45497265,0.37889892,0.5473472,0.38342974,0.47404408,0.4008155,0.52411854,0.39961055,0.47614643,0.5133781,0.52763975,0.5117549,0.48045585,0.6123366,0.5259734,0.61788917,Subject1_Activity5_6,0
0.5103416,0.19517793,0.5082037,0.18310866,0.50871944,0.18053684,0.47897568,0.19084889,0.51345825,0.18799102,0.45888278,0.25298133,0.53232586,0.24355851,0.44535205,0.3307828,0.5563858,0.3162016,0.45505658,0.3787727,0.5456567,0.38178173,0.47403446,0.40176094,0.52396435,0.40005234,0.47626612,0.5154872,0.5273611,0.51321983,0.48063588,0.61374426,0.52652806,0.61892915,Subject1_Activity5_6,0
0.5082941,0.19560456,0.5063922,0.18340233,0.50693625,0.18089867,0.47842225,0.19121109,0.5136441,0.18856385,0.4593644,0.25306374,0.5328252,0.24446584,0.44540173,0.3304895,0.55665106,0.317252,0.45434117,0.38030478,0.5457527,0.3821334,0.47422835,0.4022482,0.5241585,0.40083882,0.4763128,0.5154685,0.5268938,0.5139388,0.4806531,0.61360097,0.526689,0.61891305,Subject1_Activity5_6,0
0.50912285,0.19541422,0.5072373,0.18320842,0.5076142,0.1808294,0.479064,0.19072974,0.5134967,0.18827443,0.45930812,0.25206345,0.53252584,0.24368854,0.4452219,0.32836077,0.55624443,0.3139567,0.45242777,0.38271022,0.54557294,0.37971598,0.47335616,0.4025481,0.5230156,0.4012788,0.47670308,0.51642525,0.5274867,0.5152297,0.4805332,0.616716,0.52609986,0.6220209,Subject1_Activity5_6,0
0.5092843,0.1958508,0.50749385,0.18355091,0.50747967,0.18137844,0.47904858,0.19085978,0.51310915,0.18915763,0.45971426,0.2511783,0.532783,0.24520126,0.44497138,0.32485777,0.5570143,0.31485254,0.45062542,0.38409537,0.5471583,0.382618,0.4735828,0.40017316,0.5231761,0.39975137,0.47529444,0.5123524,0.52695215,0.5127272,0.4789954,0.6108619,0.52619994,0.61749595,Subject1_Activity5_6,0
0.5098819,0.19558497,0.50800484,0.18331915,0.50801355,0.18117619,0.47918883,0.19045304,0.51296437,0.18893482,0.4588484,0.2504263,0.5328308,0.2450411,0.44420615,0.32404158,0.5568551,0.31484637,0.44967005,0.38560635,0.5476211,0.38347393,0.47328767,0.40088445,0.5233528,0.4007847,0.47538134,0.5109674,0.527335,0.511526,0.48024532,0.6107415,0.5261202,0.6169537,Subject1_Activity5_6,0
0.50690275,0.1965286,0.5054665,0.18423992,0.5054402,0.18203895,0.4789798,0.19165453,0.5132908,0.18981697,0.45986888,0.25155222,0.53347546,0.24543296,0.44488475,0.32521942,0.55692035,0.3148325,0.449261,0.38727424,0.5482371,0.3838693,0.4736088,0.40117368,0.5235347,0.4005891,0.4752657,0.5127428,0.5270389,0.51263905,0.47973743,0.61274654,0.52650636,0.61797005,Subject1_Activity5_6,0
0.5064068,0.19632037,0.50504655,0.18386495,0.5052468,0.18164635,0.4794138,0.19118318,0.5145778,0.18951856,0.4601535,0.25122583,0.5343857,0.2462154,0.44535324,0.3267166,0.5560093,0.3185534,0.4469018,0.39145428,0.550471,0.3869672,0.47343,0.40148625,0.5237909,0.40122193,0.47425795,0.5114601,0.5267233,0.51143336,0.48023173,0.6125216,0.5266372,0.6162167,Subject1_Activity5_6,0
0.50448996,0.19783647,0.50344473,0.1851438,0.50358266,0.18295315,0.47909212,0.19204977,0.514727,0.19036143,0.46007034,0.2517162,0.5348494,0.24681461,0.44484663,0.3276471,0.5560073,0.31991294,0.44605955,0.39305383,0.55064553,0.38849768,0.47287995,0.40426964,0.5236264,0.40400678,0.47392127,0.5160391,0.52683485,0.5160531,0.48058102,0.61757094,0.52772856,0.6210467,Subject1_Activity5_6,0
0.50665987,0.20094824,0.5052606,0.18836762,0.50552857,0.1862569,0.47922426,0.19470488,0.51434153,0.19326173,0.45906255,0.252912,0.5343825,0.24835813,0.444564,0.3291369,0.5563164,0.32157138,0.44588992,0.39615983,0.5525938,0.3918339,0.4726835,0.4035533,0.5237393,0.40352774,0.47296363,0.51493025,0.52786547,0.5149894,0.48025295,0.6142674,0.52850103,0.6179882,Subject1_Activity5_6,0
0.50936764,0.20274411,0.50770754,0.18997948,0.5077774,0.18797486,0.47959334,0.1959247,0.51423115,0.19493093,0.4586338,0.2542554,0.53385437,0.25023925,0.4443527,0.3319429,0.5559498,0.32407314,0.44607005,0.40105847,0.552589,0.3941399,0.4713795,0.40440428,0.5224498,0.4046736,0.47175524,0.51340294,0.5272762,0.51430386,0.47846088,0.61328393,0.52720016,0.6185059,Subject1_Activity5_6,0
